id,reviewId,creationDate,criticName,isTopCritic,originalScore,reviewState,publicatioName,reviewText,scoreSentiment,reviewUrl
star_wars_episode_iii_revenge_of_the_sith,1394143,2005-05-19,David Keyes,False,3/4,fresh,Cinemaphile.org,"An ideal, convincing finale for this franchise.",POSITIVE,http://cinemaphile.org/reviews/2005/starwarsepisode3.html
star_wars_episode_iii_revenge_of_the_sith,1394113,2005-05-19,Susan Tavernetti,False,3/4,fresh,Palo Alto Weekly,"Lucas' vision has matured, along with his digital special-effects tools. Lucky for us that the Force was often with him on this one.",POSITIVE,https://web.archive.org/web/20050605083421/http://www.paloaltoonline.com/movies/cgi/moviescreener_long.cgi?id=2175
star_wars_episode_iii_revenge_of_the_sith,1394103,2005-05-19,Andy Klein,False,,rotten,Los Angeles CityBeat,...falls down in the one area that it can't afford to - making us feel something at the moment Anakin goes to the Dark Side.,NEGATIVE,
star_wars_episode_iii_revenge_of_the_sith,1394090,2005-05-19,Bob Grimm,False,4.5/5,fresh,Sacramento News & Review,The circle is now complete.,POSITIVE,http://www.newsreview.com/sacramento/Content?oid=35483
star_wars_episode_iii_revenge_of_the_sith,1394086,2005-05-18,Eric D. Snider,False,B+,fresh,EricDSnider.com,"Almost exactly what it needs to be, a powerful middle film to end one trilogy and presage another.",POSITIVE,http://www.ericdsnider.com/movies/star-wars-episode-iii-revenge-of-the-sith/
star_wars_episode_iii_revenge_of_the_sith,1394085,2005-05-18,Dustin Putman,False,3/4,fresh,TheFilmFile.com,"A slam-bang summer blockbuster. Completes, deepens, and enriches the series beyond the pop-cultural phenomenon it has long-since made for itself.",POSITIVE,http://themovieboy.com/directlinks/05starwars3.htm
star_wars_episode_iii_revenge_of_the_sith,1394084,2005-05-18,Karina Montgomery,False,4/5,fresh,Cinerina,"Acquits the recent stinkiness of the series pretty well. I know, high praise indeed. But consider this - I knew what was going to happen, and I still cared.",POSITIVE,http://ensim.streamstudiohost.net/~cinerina.com/reviews/archives/000716.html
star_wars_episode_iii_revenge_of_the_sith,1394078,2005-05-18,Phil Villarreal,False,4/4,fresh,Arizona Daily Star,"Beautifully choreographed, loud, furious and rib-shaking donnybrooks that are weaved of the long-gestating daydreams of fans.",POSITIVE,http://www.azstarnet.com/sn/starwars/74852.php
star_wars_episode_iii_revenge_of_the_sith,1394073,2005-05-18,Todd Gilchrist,False,,rotten,FilmStew.com,"Remarkably, Lucas solicits even worse performances than in pictures past; the Mace Windu-Palpatine confrontation ranks amongst the worst acted scenes I've ever seen.",NEGATIVE,http://www.filmstew.com/Content/Article.asp?Pg=1&ContentID=11541
star_wars_episode_iii_revenge_of_the_sith,1394071,2005-05-18,Willie Waffle,False,5/4,fresh,WaffleMovies.com,The only disappointment - Natalie Portman does not wear the Princess Leia gold bikini.,POSITIVE,http://www.wafflemovies.com/starwars3.html
star_wars_episode_iii_revenge_of_the_sith,1394068,2005-05-18,Kevin Carr,False,5/5,fresh,7M Pictures,"Revenge of the Sith is so good, it almost redeems Episode I... Almost.",POSITIVE,http://www.7mpictures.com/inside/reviews/starwars3_review.htm
star_wars_episode_iii_revenge_of_the_sith,1394042,2005-05-18,Erik Childress,False,4/4,fresh,eFilmCritic.com,Not only a perfect bridge to the original trilogy but will draw favorable comparisons to the fabled excellence of The Empire Strikes Back.,POSITIVE,http://efilmcritic.com/review.php?movie=12284&reviewer=198
star_wars_episode_iii_revenge_of_the_sith,1394025,2005-05-18,Nell Minow,True,B,fresh,Movie Mom,"George Lucas is much more interested in the reflection of some planet's third moon on a window than in the other reasons people go to movies, like acting and script.",POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1394014,2005-05-18,Jon Niccum,False,3/4,fresh,Lawrence Journal-World,"The film is pretty much wall-to-wall action, with little of the filibusters about trade unions that made Phantom Menace and Clones so irritating.",POSITIVE,http://www.lawrence.com/news/2005/may/18/starwars3/
star_wars_episode_iii_revenge_of_the_sith,1393999,2005-05-18,Nicolas Lacroix,False,3.5/5,fresh,EnPrimeur.ca,"Nostalgie et gravit aidant, La Revanche des Sith offre certainement quelques squences d'anthologie et mme certains moments d'motion palpable.",POSITIVE,http://www.enprimeur.ca/index.asp?pageID=9&reviews_id=118
star_wars_episode_iii_revenge_of_the_sith,1393998,2005-05-18,Lisa Kennedy,True,3/4,fresh,Denver Post,"Just when you thought it was safe to ridicule everything Star Wars, Lucas returns from his flirtation with the Dark Side by crafting a terrific caper to his monumental series.",POSITIVE,http://www.denverpost.com/entertainment/ci_29255600/episode-iii-revenge-sith-original-star-wars-movie
star_wars_episode_iii_revenge_of_the_sith,1393996,2005-05-18,Peter Watts,True,3/5,rotten,Time Out,"A film that never wields the dramatic impact its plot should demand, and never realises the emotional potential at its dark heart.",NEGATIVE,http://www.timeout.com/film/81595.html
star_wars_episode_iii_revenge_of_the_sith,1393995,2005-05-18,Michael Sragow,False,4/4,fresh,Baltimore Sun,"At its best, Revenge of the Sith reaches that plateau where pop is art.",POSITIVE,http://articles.baltimoresun.com/2005-05-18/features/0505180118_1_george-lucas-anakin-skywalker-hayden-christensen
star_wars_episode_iii_revenge_of_the_sith,1393992,2005-05-18,James O'Ehley,False,,rotten,Sci-Fi Movie Page,"Like the other two so-called 'prequels', this one still doesn't feel like a Star Wars movie . . .",NEGATIVE,http://www.scifimoviepage.com/revengeofsith.html
star_wars_episode_iii_revenge_of_the_sith,1393990,2005-05-18,Matthew Turner,False,4/5,fresh,ViewLondon,"A dark, dramatic, action-packed climax to the trilogy of prequels that's almost good enough to make you forgive The Phantom Menace. Almost.",POSITIVE,http://www.viewlondon.co.uk/films/star-wars-episode-iii-revenge-of-the-sith-film-review-11681.html
star_wars_episode_iii_revenge_of_the_sith,1393971,2005-05-18,Matt Brunson,False,2.5/4,fresh,Creative Loafing,"If only this had gotten out of the starting gate a little quicker, it would be an unqualified success.",POSITIVE,http://charlotte.creativeloafing.com/2005-05-18/film_feature.html
star_wars_episode_iii_revenge_of_the_sith,1393970,2005-05-18,Eric Melin,False,3/4,fresh,Lawrence.com,"Episode III suffers from some of the same shortcomings... that its two recent predecessors did, only this time... far less...",POSITIVE,http://www.lawrence.com/blogs/scenestealers/2005/may/18/episode3/
star_wars_episode_iii_revenge_of_the_sith,1393966,2005-05-18,Annlee Ellingson,False,3.5/5,fresh,Boxoffice Magazine,"While Lord Lucas has failed to solve the problems that he has demonstrated throughout the sextet, he also has commandingly summited the zenith of what he is good at.",POSITIVE,http://pro.boxoffice.com/reviews/2008-08-star-wars-episode-iii-revenge
star_wars_episode_iii_revenge_of_the_sith,1393965,2005-05-18,Stephanie Zacharek,True,,rotten,Salon.com,Revenge of the Sith might be tolerable if it weren't designed to be taken seriously.,NEGATIVE,http://www.salon.com/2005/05/18/star_wars_iii/
star_wars_episode_iii_revenge_of_the_sith,1393963,2005-05-18,Thomas Delapa,False,,rotten,Boulder Weekly,"Otherwise known as I Was a Teenage Darth Vader, Star Wars III is dull, puerile and underwritten, not that it will matter to its lemming-like legion of fans.",NEGATIVE,https://web.archive.org/web/20050622042901/http://www.boulderweekly.com/reeltoreel.html
star_wars_episode_iii_revenge_of_the_sith,1393962,2005-05-18,Geoff Pevere,True,3/4,fresh,Toronto Star,"For fans it will be nirvana, and for everyone else a welcome relief.",POSITIVE,http://WWW.TheStar.COM/NASApp/cs/ContentServer?pagename=thestar/Layout/Article_Type1&c=Article&cid=1116410871812&call_pageid=1022183557980&col=1022183560753
star_wars_episode_iii_revenge_of_the_sith,1393961,2005-05-18,Chris Hewitt,False,3.5/4,fresh,St. Paul Pioneer Press,"'Triumphant' is the word I'd use for Sith, particularly for its superb light-saber battles, which rediscover the sheer joy and physicality missing in Star Wars since Han Solo's heyday.",POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1393960,2005-05-18,Stephen Hunter,True,,fresh,Washington Post,"Revenge of the Sith is a brilliant consummation to a promise made a long time ago, far, far away, in a galaxy called 1977.",POSITIVE,http://www.washingtonpost.com/wp-dyn/articles/A2017-2005May18.html
star_wars_episode_iii_revenge_of_the_sith,1393959,2005-05-18,Gary Thompson,False,,fresh,Philadelphia Daily News,"Revenge of the Sith, though, stands apart from its inert, tech-obsessed predecessors. It feels, at last, like the work of a man with a story to tell.",POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1393958,2005-05-18,Mick LaSalle,True,2.5/4,rotten,San Francisco Chronicle,"Watching Revenge of the Sith, it's hard not to wonder if Lucas even knows how good a movie he almost made.",NEGATIVE,http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2005/05/18/DDGS4CQ2RR10.DTL
star_wars_episode_iii_revenge_of_the_sith,1393957,2005-05-18,Shawn Levy,False,,fresh,Oregonian,"The darkest, most operatic, and technologically richest Star Wars movie to date, Sith is grim, stirring entertainment and a nearly complete vindication.",POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1393956,2005-05-18,William Arnold,False,A,fresh,Seattle Post-Intelligencer,The movie grabs us from its heart-pounding opening sequence and pulls us inexorably along its trajectory with the grip of the last gruesome act of a Greek tragedy.,POSITIVE,http://seattlepi.nwsource.com/movies/224635_starwars18q.html
star_wars_episode_iii_revenge_of_the_sith,1393955,2005-05-18,Louis B. Hobson,False,4/5,fresh,Jam! Movies,Compared to the dog-fight in Star Wars this is like playing Halo instead of Pac Man.,POSITIVE,http://jam.canoe.ca/Movies/Reviews/S/Star_Wars_Episode3/2005/05/18/1044526.html
star_wars_episode_iii_revenge_of_the_sith,1393954,2005-05-18,Mark Rahner,True,3.5/4,fresh,Seattle Times,"George Lucas had lost his way for many years, gone to filmmaking's dark side. But now he's mustered up completely unexpected reserve for a last-minute redemption.",POSITIVE,http://www.seattletimes.nwsource.com/html/entertainment/2002278140_starwars18.html
star_wars_episode_iii_revenge_of_the_sith,1393953,2005-05-18,Carla Meyer,False,3/4,fresh,Sacramento Bee,"Though flawed, Episode III never betrays the Star Wars legacy.",POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1393952,2005-05-18,Bruce Kirkland,False,3.5/5,fresh,Jam! Movies,"Even if this movie is short of perfection, it makes Star Wars complete.",POSITIVE,http://jam.canoe.ca/Movies/Reviews/S/Star_Wars_Episode3/2005/05/18/1044532.html
star_wars_episode_iii_revenge_of_the_sith,1393951,2005-05-18,Jack Garner,False,10/10,fresh,Rochester Democrat and Chronicle,"Ultimately, Revenge of the Sith resonates with surprising emotional power and an undeniable sense of finality.",POSITIVE,http://www.democratandchronicle.com/apps/pbcs.dll/article?AID=/20050518/LIVING0107/505180314/1052/ENT
star_wars_episode_iii_revenge_of_the_sith,1393950,2005-05-18,Duane Dudek,False,2.5/4,rotten,Milwaukee Journal Sentinel,The finale feels less the inevitable conclusion of some great saga than the predictable mooing of a reliable cash cow.,NEGATIVE,
star_wars_episode_iii_revenge_of_the_sith,1393949,2005-05-18,Rene Rodriguez,True,3/4,fresh,Miami Herald,Revenge of the Sith overcomes its dime-store dialogue and less than convincing performances through the sheer force of its director's vision.,POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1393948,2005-05-18,Roger Moore,True,3/5,rotten,Orlando Sentinel,It's better than Episode I and not quite as good as Episode II. What it isn't is a lot of fun.,NEGATIVE,http://articles.orlandosentinel.com/2005-11-04/entertainment/VIDLEAD04_1_portman-clone-wars-ewan-mcgregor
star_wars_episode_iii_revenge_of_the_sith,1393947,2005-05-18,Philip Wuntch,True,A-,fresh,Dallas Morning News,"More than a first-rate wrap-up job, it stands on its own as a dazzling piece of showmanship.",POSITIVE,http://www.guidelive.com/pls/portal/url/page/LSDallasPageGroup/MovieDetail?item_id=31612
star_wars_episode_iii_revenge_of_the_sith,1393946,2005-05-18,Robert W. Butler,False,,rotten,Kansas City Star,Revenge of the Sith completes the big picture and will undoubtedly find favor with a majority of fans. But it isn't a very good movie.,NEGATIVE,http://www.kansascity.com/mld/kansascity/entertainment/movies/11668742.htm
star_wars_episode_iii_revenge_of_the_sith,1393945,2005-05-18,Bruce Westbrook,True,2.5/4,rotten,Houston Chronicle,"Revenge of the Sith is more of the same: wildly flamboyant effects serving weak characters, bad acting and obtuse plotting.",NEGATIVE,
star_wars_episode_iii_revenge_of_the_sith,1393944,2005-05-18,Rick Groen,True,2/4,rotten,Globe and Mail,"Man: 'You're so beautiful.' Woman: 'It's only because I'm so in love.' Man: 'No, it's because I'm so in love with you.' Me: 'Man oh man.'",NEGATIVE,http://www.theglobeandmail.com/arts/star-wars-episode-iii-revenge-of-the-sith/article1119011/
star_wars_episode_iii_revenge_of_the_sith,1393943,2005-05-18,Owen Gleiberman,True,B-,fresh,Entertainment Weekly,George Lucas makes it easy to experience Star Wars: Episode III -- Revenge of the Sith as a rush of deliverance -- even if the movie itself doesn't fully deliver.,POSITIVE,https://ew.com/article/2005/05/18/star-wars-episode-iii-revenge-sith-3/
star_wars_episode_iii_revenge_of_the_sith,1393940,2005-05-18,Ty Burr,True,3.5/4,fresh,Boston Globe,It's good. I mean really good.,POSITIVE,http://www.boston.com/movies/display?display=movie&id=6889
star_wars_episode_iii_revenge_of_the_sith,1393939,2005-05-18,Alex Ramirez,False,5/5,fresh,Cinenganos,Lucas ha cumplido la profeca: ha trado el equilibrio a la Fuerza.,POSITIVE,http://www.cinenganos.com/pelicula/Episode3/
star_wars_episode_iii_revenge_of_the_sith,1393938,2005-05-18,Jeffrey Overstreet,False,3/4,fresh,Christianity Today,Call it the saga's 'Darth nadir.' Lucas's greatest success in Sith is this: We can't help but sympathize with Anakin as he surrenders to the Dark Side.,POSITIVE,http://lookingcloser.org/2008/04/star-wars-episode-three-revenge-of-the-sith-2005/
star_wars_episode_iii_revenge_of_the_sith,1393934,2005-05-18,Jon Popick,False,7/10,fresh,Planet S Magazine,"I'm still not totally convinced that this is the result of good filmmaking, so much as it simply makes viewers nostalgic for the original trilogy.",POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1393931,2005-05-18,Daniel M. Kimmel,False,3/5,fresh,Worcester Telegram & Gazette,It's all about seeing the story lines of the sloppy prequels finally tie together with the original films. [F]ans will enjoy [watching] everything fall neatly into place.,POSITIVE,http://64.166.24.148/datebook/moviereviews.cfm?titleid=12651&date=05/18/05&start_time=NOTPASSED&end_time=NOTPASSED
star_wars_episode_iii_revenge_of_the_sith,1393929,2005-05-18,Robin Clifford,False,B-,fresh,Reeling Reviews,"It's all kind of like comfort food as Episode 3 finally brings you back 'to a galaxy far, far away' that we first met nearly three decades ago.",POSITIVE,http://www.reelingreviews.com/starwarsepisodeiiirevengeofthesith.htm
star_wars_episode_iii_revenge_of_the_sith,1393927,2005-05-18,Laura Clifford,False,B,fresh,Reeling Reviews,...writer/director George Lucas has been promising a darker film and Hayden Christensen's critical vindication. He delivers on the first promise.,POSITIVE,http://www.reelingreviews.com/starwarsepisodeiiirevengeofthesith.htm
star_wars_episode_iii_revenge_of_the_sith,1393922,2005-05-18,James Sanford,False,,fresh,Kalamazoo Gazette,A satisfying finale... a happy payoff for fans who found Phantom Menace and the first half of Attack of the Clones to be plodding exposition.,POSITIVE,http://www.interbridge.com/jamessanford/2005/starwars3.html
star_wars_episode_iii_revenge_of_the_sith,1393921,2005-05-18,Frank Swietek,False,C,rotten,One Guy's Opinion,"Technically magnificent but dramatically inert, it's a lumberingly predictable finale to the space saga that peaked in 1980 and has been going downhill ever since.",NEGATIVE,http://www.oneguysopinion.com/Review.php?ID=1581
star_wars_episode_iii_revenge_of_the_sith,1393847,2005-05-18,Steven Snyder,False,3.5/4,fresh,Zertinet Movies,A great film in spite of itself.,POSITIVE,http://movies.zertinet.com/features/stepiii.htm
star_wars_episode_iii_revenge_of_the_sith,1393826,2005-05-17,Dan Lybarger,False,4/5,fresh,eFilmCritic.com,"The good George Lucas usually wins out, even if the story focuses on the Dark Side of the Force.",POSITIVE,http://efilmcritic.com/review.php?movie=12284&reviewer=382
star_wars_episode_iii_revenge_of_the_sith,1393824,2005-05-17,Scott Weinberg,False,4.5/5,fresh,eFilmCritic.com,"Precisely what this passionate SW geek wanted: a bit less soapy dialogue, a lot more action, and a stunningly strong infusion of drama, emotion, and tragedy.",POSITIVE,http://www.efilmcritic.com/review.php?movie=12284&reviewer=128
star_wars_episode_iii_revenge_of_the_sith,1393819,2005-05-17,Linda Cook,False,4/4,fresh,KWQC-TV (Iowa),"I cried for two reasons. First, because, after nearly 30 years, it's finished. Yes, the series will be out in 3-D. But this is the finale of what George Lucas began in 1977.",POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1393801,2005-05-17,Frederic and Mary Ann Brussat,False,2/5,rotten,Spirituality & Practice,"Lacking in dramatic punch, animated only by mind-numbing action sequences and endless light-saber fights.",NEGATIVE,
star_wars_episode_iii_revenge_of_the_sith,1393800,2005-05-17,David Edelstein,True,,fresh,Slate,What a shock when George Lucas finds his footing and the saga once again takes hold.,POSITIVE,http://www.slate.com/articles/arts/movies/2005/05/the_passion_of_the_sith.html
star_wars_episode_iii_revenge_of_the_sith,1393799,2005-05-17,Jeff Strickler,True,3/4,fresh,Minneapolis Star Tribune,"It provides fun and closure, wrapping up the saga's many narrative strings in an entertaining finale.",POSITIVE,http://www.startribune.com/stories/412/5408225.html
star_wars_episode_iii_revenge_of_the_sith,1393798,2005-05-17,John Paul Powell,False,3.5/5,fresh,Jam! Movies,"Despite all of its impressive slam-bang, almost wall-to-wall action and awe-inspiring special effects, Episode III, though head and shoulders above the other prequels, is crippled by poor scripting and logic.",POSITIVE,http://jam.canoe.ca/Movies/Reviews/S/Star_Wars_Episode3/2005/05/16/1042440.html
star_wars_episode_iii_revenge_of_the_sith,1393794,2005-05-17,Eleanor Ringel Cater,True,A-,fresh,Atlanta Journal-Constitution,Same logo. Same starry-night spacescape. Same music. Same crawl. Same everything. Only different. And so much better.,POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1393792,2005-05-17,Phoebe Flowers,False,2.5/4,fresh,South Florida Sun-Sentinel,"Revenge of the Sith is both unspeakably brilliant and kind of OK, depending on where you're coming from.",POSITIVE,http://articles.sun-sentinel.com/2005-05-18/lifestyle/0505160242_1_star-wars-episode-ii-clone-wars
star_wars_episode_iii_revenge_of_the_sith,1393762,2005-05-17,Leslie Katz,False,,fresh,culturevulture.net,"An engaging sense of closure to a tale that has captivated more than one generation, and one that has made cinematic history",POSITIVE,http://www.culturevulture.net/Movies/Sith.htm
star_wars_episode_iii_revenge_of_the_sith,1393752,2005-05-17,MaryAnn Johanson,False,,fresh,Flick Filosopher,"[T]here is a haunting, disconcerting bittersweetness to the film that is impossible to shake. It's a particularly GenX response, I suspect...",POSITIVE,http://www.flickfilosopher.com/flickfilos/archive/2005/starwarsrevengesith.shtml
star_wars_episode_iii_revenge_of_the_sith,1393729,2005-05-17,Bob Strauss,False,,fresh,Los Angeles Daily News,We are all preprogrammed in one way or another to want Episode III -- Revenge of the Sith to climax in the way it does. All George had to do was not screw that up. He didn't.,POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1393726,2005-05-17,Maitland McDonagh,False,3.5/5,fresh,TV Guide,"Heretical though it sounds, [Sith] may come closest of all the films to achieving the balance between gee-whiz sci-fi spectacle and mythic resonance to which Lucas aspired.",POSITIVE,http://www.tvguide.com/movies/star-wars-episode-iii-revenge-of-the-sith/review/137906/
star_wars_episode_iii_revenge_of_the_sith,1393723,2005-05-17,Lisa Rose,True,2.5/4,rotten,Newark Star-Ledger,"For many, the Sith finale will redeem all three prequels. Others will wonder why Lucas wasted so many dollars, years and pixels on a story that could have been told in one film, or better yet, not at all.",NEGATIVE,
star_wars_episode_iii_revenge_of_the_sith,1393722,2005-05-17,Steven Rea,True,2/4,rotten,Philadelphia Inquirer,Lucas still can't write. His dialogue crashes and burns like an X-wing zapped out of the sky by a star destroyer.,NEGATIVE,http://articles.philly.com/2005-05-19/news/25440077_1_chancellor-palpatine-yoda-sith
star_wars_episode_iii_revenge_of_the_sith,1393718,2005-05-17,Mary F. Pols,False,3/4,fresh,Contra Costa Times,"Star Wars, for better or worse, was the genuine article. How then can there not be a relevance, and a resonance, in saying goodbye?",POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1393717,2005-05-17,Terry Lawson,True,3/4,fresh,Detroit Free Press,To say that Revenge of the Sith is a vast improvement is not extravagant praise -- but neither is it any kind of putdown.,POSITIVE,http://ae.freep.com/entertainment/ui/michigan/movie.html?id=299413&reviewId=18041
star_wars_episode_iii_revenge_of_the_sith,1393716,2005-05-17,Tom Long,True,B,fresh,Detroit News,All those who wondered whether writer-director George Lucas was going to end his sci-fi career in a downward tailspin can rest easy.,POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1393705,2005-05-17,JoBlo,False,9/10,fresh,JoBlo's Movie Network,"My favorite of the three most recent Star Wars movies, Revenge of the Sith mixes all of the best elements from its predecessors.",POSITIVE,http://www.joblo.com/reviews.php?mode=joblo_movies&id=1217
star_wars_episode_iii_revenge_of_the_sith,1393696,2005-05-17,Brian Orndorf,False,A,fresh,FilmJerk.com,"Sith takes a while to sink in, but once you get used to its rhythm, it provides the most satisfying Star Wars adventure of the last 20 years.",POSITIVE,http://www.filmjerk.com/reviews/article.php?id_rev=577
star_wars_episode_iii_revenge_of_the_sith,1393685,2005-05-16,Danny Minton,False,B,fresh,Beaumont Journal,"While Sith is mostly enjoyable, the best part about it is that we are finally done with the journey.",POSITIVE,http://www.dannyminton.com/star_wars_3.htm
star_wars_episode_iii_revenge_of_the_sith,1393681,2005-05-16,Christopher Null,False,4/5,fresh,Filmcritic.com,"Star Wars, people, is back.",POSITIVE,http://www.contactmusic.com/film/review/starwarsepisodeiiirevengeofthesith
star_wars_episode_iii_revenge_of_the_sith,1393675,2005-05-16,Kenneth Turan,True,,fresh,Los Angeles Times,"Revenge of the Sith is the most energetic of the prequels, the only one at all worth watching. But that doesn't mean it is without the weaknesses that scuttled its pair of predecessors.",POSITIVE,http://articles.latimes.com/2005/may/16/entertainment/et-revenge16
star_wars_episode_iii_revenge_of_the_sith,1393674,2005-05-16,Claudia Puig,True,3.5/4,fresh,USA Today,"It's the darkest of the six-film opus, but it just may be the best of the lot.",POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1393673,2005-05-16,Lawrence Toppman,False,2.5/4,fresh,Charlotte Observer,"Though it starts slowly, it lumbers toward greatness in the last third and restores him briefly to the top of his class.",POSITIVE,http://www.charlotte.com/mld/charlotte/entertainment/special_packages/star_wars/11657149.htm
star_wars_episode_iii_revenge_of_the_sith,1393672,2005-05-16,Bill Muller,True,4.5/5,fresh,Arizona Republic,"It took 22 years, but the Jedi has finally returned.",POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1393322,2005-05-16,Jeanne Aufmuth,False,'3/4',fresh,Aufmuth.com,Sure to please diehard fans and fringe folk alike.,POSITIVE,http://www.aufmuth.com/jeanne/reviews/StarWarsEpisodeIIIRevengeoftheSith.html
star_wars_episode_iii_revenge_of_the_sith,1393309,2005-05-16,Sean McBride,False,2.5/4,rotten,Sean the Movie Guy,The Jedi faithful deserve far better than this.,NEGATIVE,
star_wars_episode_iii_revenge_of_the_sith,1393297,2005-05-16,Jeffrey Westhoff,False,3/4,fresh,"Northwest Herald (Crystal Lake, IL)","As he brings his beginning to an end, George Lucas finally produces a second-generation Star Wars adventure worthy of the originals.",POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1393258,2005-05-16,Richard Roeper,True,,fresh,Ebert & Roeper,I think it's the best one since The Empire Strikes Back.,POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1393253,2005-05-16,Steven D. Greydanus,True,B+,fresh,Decent Films,"Crippled as he is by the decisions of the first two films, Lucas manages to invest the final chapter of his space opera with the grand operatic spirit of the original trilogy.",POSITIVE,http://www.decentfilms.com/sections/reviews/1626
star_wars_episode_iii_revenge_of_the_sith,1393185,2005-05-16,Jami Bernard,True,2.5/4,rotten,New York Daily News,"...the dialogue is astonishingly feeble, the acting unforgivably wooden.",NEGATIVE,http://www.nydailynews.com/archives/nydn-features/star-wars-bit-forced-article-1.643447
star_wars_episode_iii_revenge_of_the_sith,1393184,2005-05-16,Michael Wilmington,True,4/4,fresh,Chicago Tribune,"The scariest, most exciting, most visually prodigious of the sextet, with action sequences that explode off the screen, characters who finally awaken your sentiments.",POSITIVE,http://articles.chicagotribune.com/2005-05-16/features/0505160135_1_star-wars-episode-iii-ewan-mcgregor
star_wars_episode_iii_revenge_of_the_sith,1393183,2005-05-16,Roger Ebert,True,3.5/4,fresh,Chicago Sun-Times,George Lucas has achieved what few artists do; he has created and populated a world of his own.,POSITIVE,http://www.rogerebert.com/reviews/star-wars-episode-iii-revenge-of-the-sith-2005
star_wars_episode_iii_revenge_of_the_sith,1393113,2005-05-16,Lou Lumenick,True,3/4,fresh,New York Post,... the visually stunning Sith is also the fastest-paced and most accessible.,POSITIVE,http://nypost.com/2005/05/16/lucas-strikes-back-at-last-as-thrill-ride-sith-fills-the-darth-dearth/
star_wars_episode_iii_revenge_of_the_sith,1393093,2005-05-16,Christy Lemire,True,,fresh,Associated Press,"All those Star Wars geeks, who've been waiting for weeks outside movie theaters with their Yoda sleeping bags and their homemade lightsabers, finally have a film that's worthy of their perseverance.",POSITIVE,http://azdailysun.com/full-force/article_58e91f8d-ad98-5b27-93a4-3f59f6929385.html
star_wars_episode_iii_revenge_of_the_sith,1393092,2005-05-16,Gene Seymour,True,2.5/4,fresh,Newsday,"Even with its pulpy excesses showing, Revenge of the Sith has a grandiose melancholy that will especially haunt those who have grown up revering the Skywalker chronicles. The rest of the audience may well be on its own.",POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1393091,2005-05-16,Bruce Newman,True,3/4,fresh,San Jose Mercury News,"Lucas' pioneering work in computer-generated special effects has often gotten the better of him, but this time the action and the visual effects are splendid.",POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1393090,2005-05-16,Anthony Lane,True,,rotten,New Yorker,So much here is guaranteed to cause either offense or pain.,NEGATIVE,http://www.newyorker.com/magazine/2005/05/23/space-case
star_wars_episode_iii_revenge_of_the_sith,1393089,2005-05-16,James Verniere,False,2.5/4,fresh,Boston Herald,Star Wars: Episode III - Revenge of the Sith ... is without doubt the best of the three most recent films. That's not exactly high praise...,POSITIVE,http://theedge.bostonherald.com/movieReviews/view.bg?articleid=86737
star_wars_episode_iii_revenge_of_the_sith,1393086,2005-05-15,A.O. Scott,True,,fresh,New York Times,"This is by far the best film in the more recent trilogy, and also the best of the four episodes Mr. Lucas has directed. That's right: it's better than Star Wars.",POSITIVE,http://www.nytimes.com/movies/movie/286686/Star-Wars-Episode-III-Revenge-of-the-Sith/overview
star_wars_episode_iii_revenge_of_the_sith,1392310,2005-05-14,Adrian MacKinder,False,8/10,fresh,Future Movies UK,Revenge Of The Sith is brilliant. It's as if it took Lucas two goes to get comfortable in the director's chair and can now actually apply a bit of style to the proceedings.,POSITIVE,http://www.futuremovies.co.uk/review.asp?ID=13
star_wars_episode_iii_revenge_of_the_sith,1392229,2005-05-13,Ed Halter,True,,rotten,Village Voice,"Anakin's defection from Jediism to Sithdom should provide the film's backbone, but neither the script nor Christensen delivers the needed nuance.",NEGATIVE,http://www.villagevoice.com/film/may-the-force-be-over-6403701
star_wars_episode_iii_revenge_of_the_sith,1391885,2005-05-13,John Venable,False,6.5/10,fresh,Supercala.com,Oh my... it's neither spongeworthy nor Vader-riffic.,POSITIVE,http://www.supercalafragalistic.com/revengeofthesithreview.htm
star_wars_episode_iii_revenge_of_the_sith,1391863,2005-05-13,Glenn Kenny,True,3.5/4,fresh,Premiere Magazine,"Once the cogs are set in motion for the creation of Vader, & the Clone Wars start getting bloody, Sith commences to cook in a way that no movie has since Empire.",POSITIVE,http://www.premiere.com/article.asp?section_id=2&article_id=2146
